fecha,hora,duracion_sesion,direccion_url_entrada,direccion_url_salida,referente,id_usuario_clarity,explorador,dispositivo,sistema_operativo,pais,recuento_paginas,clics_sesion,duracion_sesion_segundos,abandono_rapido,clicks_por_pagina,tiempo_por_pagina,interaccion_total,posible_frustracion,standarized_engagement_score,entrada_es_home,trafico_externo
03/10/2026,21:33,00:00:31,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/#error=login_required&state=ee106bd3-af4b-48eb-b690-ca509bc8afe2,https://cloudlabslearning.com/page-not-found,br1w8o,Chrome,PC,Windows,United States,2,5,31.0,0,2.5,15.5,7,0,-0.30343112532918876,0,1
03/10/2026,21:30,00:00:25,https://cloudlabslearning.com/page-not-found,https://cloudlabslearning.com/page-not-found,https://cloudlabslearning.com/en,6j1vxe,Chrome,PC,Windows,United States,1,0,25.0,1,0.0,25.0,1,0,-0.3950072954206838,0,1
03/10/2026,21:30,00:00:05,https://cloudlabslearning.com/en,https://cloudlabslearning.com/en,,6j1vxe,Chrome,PC,Windows,United States,1,0,5.0,1,0.0,5.0,1,0,-0.44257933183185005,0,0
03/10/2026,21:28,00:00:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,19kwa2t,Chrome,PC,Windows,Mexico,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,1
03/10/2026,21:28,00:00:19,https://cloudlabslearning.com/#state=61e836ee-6653-4fc8-8443-41e97a20eb41&session_state=f6bd5150-fd8a-49c2-bd24-13efc70490c6&code=e90ec784-f290-4303-8445-ad6b47ca37fa.f6bd5150-fd8a-49c2-bd24-13efc70490c6.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/,,19kwa2t,Chrome,PC,Windows,Mexico,2,2,19.0,0,1.0,9.5,4,0,-0.3676533744842632,0,0
03/10/2026,21:28,00:05:54,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,whx1dl,Chrome,PC,Windows,Mexico,6,17,354.0,0,2.83,59.0,23,0,0.6789314265613943,0,1
03/10/2026,21:28,00:00:36,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,kgcngy,ChromeMobile,Mobile,Android,Colombia,1,2,36.0,1,2.0,36.0,3,0,-0.3450566571889592,0,0
03/10/2026,21:25,00:01:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,r1vpsp,Chrome,PC,Windows,Mexico,1,4,61.0,1,4.0,61.0,5,0,-0.2618055934694183,0,1
03/10/2026,21:25,00:00:46,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1railr4,Chrome,PC,Windows,Mexico,1,3,46.0,1,3.0,46.0,4,0,-0.30937762988058454,0,1
03/10/2026,21:23,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1jfznrv,Chrome,PC,Windows,Mexico,1,3,3.0,1,3.0,3.0,4,0,-0.41165750816459196,0,1
03/10/2026,21:22,00:00:27,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=b3e0d096-dd10-4769-ac11-d4379f7134c3,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=b3e0d096-dd10-4769-ac11-d4379f7134c3,,1d0e5u3,GoogleApp,Mobile,iOS,Colombia,1,2,27.0,1,2.0,27.0,3,0,-0.3664640735739841,0,0
03/10/2026,21:22,00:00:30,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1613wki,ChromeMobile,Mobile,Android,Colombia,1,1,30.0,1,1.0,30.0,2,0,-0.3712212772151007,0,0
03/10/2026,21:22,00:00:09,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1ofow5w,ChromeMobile,Mobile,Android,Colombia,1,1,9.0,1,1.0,9.0,2,0,-0.42117191544682525,0,0
03/10/2026,21:21,00:01:31,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,163lbzn,SamsungInternet,Mobile,Android,Colombia,1,2,91.0,1,2.0,91.0,3,0,-0.21423355705825206,0,0
03/10/2026,21:20,00:00:01,https://cloudlabslearning.com/#state=53798d72-666f-4378-a42f-1e275bb12b9d&session_state=f0d5ebd3-644b-4e51-b8ec-1d59dec5e999&code=e1556d11-f3d7-4b68-9992-930dc301e3bb.f0d5ebd3-644b-4e51-b8ec-1d59dec5e999.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=53798d72-666f-4378-a42f-1e275bb12b9d&session_state=f0d5ebd3-644b-4e51-b8ec-1d59dec5e999&code=e1556d11-f3d7-4b68-9992-930dc301e3bb.f0d5ebd3-644b-4e51-b8ec-1d59dec5e999.03b1d69b-3912-413a-a496-8faa9b5b43fa,,1fpgs5x,Chrome,PC,Windows,Colombia,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/10/2026,21:19,00:01:02,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=01e3eec5-e998-47f3-8cfb-1d76590a2aec,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=01e3eec5-e998-47f3-8cfb-1d76590a2aec,,wq9l4s,ChromeMobile,Mobile,Android,Colombia,1,5,62.0,1,5.0,62.0,6,0,-0.24753398254606845,0,0
03/10/2026,21:19,00:01:35,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1rddsv5,ChromeMobile,Mobile,Android,Colombia,2,0,95.0,0,0.0,47.5,2,0,-0.21066565432741458,0,0
03/10/2026,21:18,00:00:08,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=0b30c65c-913b-44ac-84b2-c4dfcac1b852,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=0b30c65c-913b-44ac-84b2-c4dfcac1b852,,1qjui1a,ChromeMobile,Mobile,Android,Colombia,1,0,8.0,1,0.0,8.0,1,0,-0.4354435263701751,0,0
03/10/2026,21:14,00:11:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,dpqvcy,Chrome,PC,Windows,Mexico,2,4,663.0,0,2.0,331.5,6,0,1.187952216160873,0,1
03/10/2026,21:14,00:04:11,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=042f6c3f-1629-4e38-80f4-499b8cff4fba,,8tjelo,ChromeMobile,Mobile,Android,Colombia,3,11,251.0,0,3.67,83.66666666666667,14,0,0.30905884346457674,0,0
03/10/2026,21:13,00:00:36,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1n26yqn,Chrome,PC,Windows,Mexico,1,4,36.0,1,4.0,36.0,5,0,-0.3212706389833761,0,1
03/10/2026,21:12,00:00:26,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1j2g8th,Chrome,PC,Windows,Colombia,1,10,26.0,1,10.0,26.0,11,0,-0.27369860257220985,0,1
03/10/2026,21:11,00:00:47,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,xm93rs,ChromeMobile,Mobile,Android,Colombia,1,1,47.0,1,1.0,47.0,2,0,-0.3307850462656094,0,0
03/10/2026,21:10,00:00:15,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1f6xoh0,Chrome,PC,Windows,Colombia,1,6,15.0,1,6.0,15.0,7,0,-0.34743525900951755,0,1
03/10/2026,21:09,00:00:06,https://cloudlabslearning.com/#error=login_required&state=4ecee883-c4a4-4b58-8b11-89951ad63f73,https://cloudlabslearning.com/#error=login_required&state=4ecee883-c4a4-4b58-8b11-89951ad63f73,,1h66jl,Chrome,PC,Windows,Mexico,1,2,6.0,1,2.0,6.0,3,0,-0.4164147118057086,0,0
03/10/2026,21:09,00:47:48,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=ee770048-6c23-4334-8b8d-da3d25230cc7,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=d6243ea1-eaad-4a61-88be-62e049bbe17a,,1s9r69p,ChromeMobile,Mobile,Android,Colombia,5,34,2868.0,0,6.8,573.6,39,0,6.843078044538262,0,0
03/10/2026,21:09,00:00:25,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,pe0hw1,Chrome,PC,Windows,Mexico,1,3,25.0,1,3.0,25.0,4,0,-0.3593282681123091,0,0
03/10/2026,21:06,00:00:18,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,xk81j0,Chrome,PC,Windows,Mexico,1,2,18.0,1,2.0,18.0,3,0,-0.38787148995900883,0,1
03/10/2026,21:06,00:05:09,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,j6cofu,Chrome,PC,Windows,Colombia,1,0,309.0,1,0.0,309.0,1,0,0.280515621617877,0,0
03/10/2026,21:06,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1ebjx59,Chrome,PC,Windows,Colombia,1,3,4.0,1,3.0,4.0,4,0,-0.4092789063440337,0,1
03/10/2026,21:04,00:03:50,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,173f4c4,ChromeMobile,Mobile,Android,Colombia,1,11,230.0,1,11.0,230.0,12,1,0.22342917792447745,0,0
03/10/2026,21:03,00:06:24,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=570c3801-71c6-4615-9e23-65df8388e9d7&session_state=c7d15c97-9557-46c1-bfc4-b2994367ab3b&code=d4b7baad-3c13-4416-b07a-3897fd0da758.c7d15c97-9557-46c1-bfc4-b2994367ab3b.03b1d69b-3912-413a-a496-8faa9b5b43fa,,16mhieh,Chrome,PC,Linux,Mexico,5,10,384.0,0,2.0,76.8,15,0,0.6491989038044156,0,0
03/10/2026,21:01,00:00:15,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,pfen1c,ChromeMobile,Mobile,Android,Colombia,1,1,15.0,1,1.0,15.0,2,0,-0.40690030452347536,0,0
03/10/2026,20:58,00:00:08,https://cloudlabslearning.com/#error=login_required&state=88a89f27-8b3d-439f-95c7-599d9ac94bd7,https://cloudlabslearning.com/#error=login_required&state=88a89f27-8b3d-439f-95c7-599d9ac94bd7,,1bgu6jp,Chrome,PC,Windows,Mexico,1,3,8.0,1,3.0,8.0,4,0,-0.3997644990618004,0,0
03/10/2026,20:58,00:00:27,https://cloudlabslearning.com/,https://cloudlabslearning.com/#error=login_required&state=affed5d8-37ac-45c3-b24c-bbcb06e1d7bc,https://www.google.com/,1tlq4mv,Chrome,PC,Windows,Mexico,2,3,27.0,0,1.5,13.5,5,0,-0.3367315508170052,0,1
03/10/2026,20:57,00:00:19,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1hptx3t,Safari,PC,MacOS,Mexico,1,29,19.0,1,29.0,19.0,30,1,-0.06438164236307839,0,1
03/10/2026,20:56,00:00:34,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,cfm5re,ChromeMobile,Mobile,Android,Colombia,1,4,34.0,1,4.0,34.0,5,0,-0.32602784262449275,0,0
03/10/2026,20:56,00:00:07,https://cloudlabslearning.com/#state=c6eec2ad-2a17-4490-8297-3e0e8c4ee865&session_state=3933bdf9-036b-4c64-8eba-ba21299d7a3d&code=03f44912-4ca0-4fab-a73f-2a1dbfd4113e.3933bdf9-036b-4c64-8eba-ba21299d7a3d.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=c6eec2ad-2a17-4490-8297-3e0e8c4ee865&session_state=3933bdf9-036b-4c64-8eba-ba21299d7a3d&code=03f44912-4ca0-4fab-a73f-2a1dbfd4113e.3933bdf9-036b-4c64-8eba-ba21299d7a3d.03b1d69b-3912-413a-a496-8faa9b5b43fa,,od8jtt,Opera,PC,Windows,Mexico,1,0,7.0,1,0.0,7.0,1,0,-0.43782212819073346,0,0
03/10/2026,20:55,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1eg1iz7,GoogleApp,Mobile,iOS,Mexico,1,2,7.0,1,2.0,7.0,3,0,-0.41403610998515034,0,1
03/10/2026,20:55,00:00:11,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=17eacf9d-f69c-4103-b54d-3e63aea59d7d,https://platform.cloudlabs.us/,mdmy1x,ChromeMobile,Mobile,Android,Colombia,2,1,11.0,0,0.5,5.5,3,0,-0.39857519815152126,0,1
03/10/2026,20:53,00:00:12,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1s8zele,ChromeMobile,Mobile,Android,Mexico,3,3,12.0,0,1.0,4.0,6,0,-0.3545710644711925,0,1
03/10/2026,20:53,00:00:31,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://www.google.com/,1j0rttl,ChromeMobile,Mobile,Android,Mexico,2,9,31.0,0,4.5,15.5,11,0,-0.2558590889180225,0,1
03/10/2026,20:52,00:00:21,https://cloudlabslearning.com/#error=login_required&state=4509fcff-4bbd-4a2b-9d3d-0a494b5c13eb,https://cloudlabslearning.com/#error=login_required&state=4509fcff-4bbd-4a2b-9d3d-0a494b5c13eb,,1ns2djc,Chrome,PC,Windows,Mexico,1,2,21.0,1,2.0,21.0,3,0,-0.3807356844973339,0,0
03/10/2026,20:51,00:11:37,https://cloudlabslearning.com/,https://cloudlabslearning.com/curriculum,,o4qfzl,ChromeMobile,Mobile,Android,Colombia,4,4,697.0,0,1.0,174.25,8,0,1.3045037053682305,0,0
03/10/2026,20:51,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1uxhliu,EdgeMobile,Mobile,Android,Mexico,1,0,4.0,1,0.0,4.0,1,0,-0.4449579336524084,0,0
03/10/2026,20:51,00:09:27,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school,https://www.google.com/,1fogfe,Chrome,PC,Windows,Mexico,8,77,567.0,0,9.62,70.875,85,0,1.9348331878161833,0,1
03/10/2026,20:47,00:04:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1c0m2x9,ChromeMobile,Mobile,Android,Colombia,1,3,241.0,1,3.0,241.0,4,0,0.15444972512828642,0,0
03/10/2026,20:47,00:00:18,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,g5mm8c,ChromeMobile,Mobile,Android,Mexico,1,5,18.0,1,5.0,18.0,6,0,-0.35219246265063414,0,1
03/10/2026,20:45,00:01:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,znbch9,ChromeMobile,Mobile,iOS,Colombia,1,3,61.0,1,3.0,61.0,4,0,-0.27369860257220985,0,0
03/10/2026,20:44,00:00:12,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,3pai0w,ChromeMobile,Mobile,Android,Colombia,1,5,12.0,1,5.0,12.0,6,0,-0.3664640735739841,0,0
03/10/2026,20:44,00:00:37,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,17hqjol,ChromeMobile,Mobile,Android,Colombia,1,1,37.0,1,1.0,37.0,2,0,-0.3545710644711925,0,0
03/10/2026,20:41,00:02:33,https://cloudlabslearning.com/#state=9a544071-b979-4dc2-8bae-74234a628d9e&session_state=cba689ea-f565-4b51-80e0-73f18bd05a17&code=f3c2311d-4da8-4d00-84bb-488175684acf.cba689ea-f565-4b51-80e0-73f18bd05a17.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=56268955-e407-4348-9e6f-47ba9769649f&session_state=cba689ea-f565-4b51-80e0-73f18bd05a17&code=38b88817-ba06-4b2a-bb2b-ceebf478b01a.cba689ea-f565-4b51-80e0-73f18bd05a17.03b1d69b-3912-413a-a496-8faa9b5b43fa,,1hljz3l,Edge,PC,Windows,Mexico,3,0,153.0,0,0.0,51.0,3,0,-0.054867235080845095,0,0
03/10/2026,20:39,00:00:05,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,n1ukoc,MobileSafari,Mobile,iOS,Mexico,1,3,5.0,1,3.0,5.0,4,0,-0.40690030452347536,0,1
03/10/2026,20:39,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1jhu0yj,Chrome,PC,Windows,Mexico,1,2,6.0,1,2.0,6.0,3,0,-0.4164147118057086,0,0
03/10/2026,20:38,00:00:01,https://cloudlabslearning.com/#state=95156a76-3c96-491a-8e24-38d9655ceafc&session_state=5db015d3-8c83-47c5-8fb6-d3507751b63e&code=ca8b86f1-4015-4b97-a11a-670df253d9ff.5db015d3-8c83-47c5-8fb6-d3507751b63e.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=95156a76-3c96-491a-8e24-38d9655ceafc&session_state=5db015d3-8c83-47c5-8fb6-d3507751b63e&code=ca8b86f1-4015-4b97-a11a-670df253d9ff.5db015d3-8c83-47c5-8fb6-d3507751b63e.03b1d69b-3912-413a-a496-8faa9b5b43fa,,zb953c,SamsungInternet,Mobile,Android,Mexico,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/10/2026,20:37,01:14:10,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=5222f7d4-e953-40d3-8986-811e57769e69,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,w12tho,ChromeMobile,Mobile,Android,Colombia,7,22,4450.0,0,3.14,635.7142857142857,29,0,10.498989042736387,0,0
03/10/2026,20:36,00:02:59,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=003678f0-6253-4487-935f-2226a9c80b3c,,2itue5,ChromeMobile,Mobile,Android,Colombia,3,13,179.0,0,4.33,59.666666666666664,16,0,0.1615855305899614,0,0
03/10/2026,20:35,00:00:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,xcvhw9,Chrome,PC,Windows,Mexico,1,2,8.0,1,2.0,8.0,3,0,-0.41165750816459196,0,1
03/10/2026,20:35,00:00:03,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr53IN1H39Uw828zP8HayidyUNOM3EQR6AflAkpKcT6fVhueDbN0EXsaAt6HEALw_wcB,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr53IN1H39Uw828zP8HayidyUNOM3EQR6AflAkpKcT6fVhueDbN0EXsaAt6HEALw_wcB,https://www.google.com/,1jtgp6z,ChromeMobile,Mobile,Android,Argentina,1,0,3.0,1,0.0,3.0,1,0,-0.44733653547296665,0,1
03/10/2026,20:33,00:01:06,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1x13k1r,ChromeMobile,Mobile,iOS,Colombia,1,0,66.0,1,0.0,66.0,1,0,-0.297484620777793,0,0
03/10/2026,20:33,00:00:25,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,19kwa2t,Chrome,PC,Windows,Mexico,1,2,25.0,1,2.0,25.0,3,0,-0.3712212772151007,0,1
03/10/2026,20:33,00:01:19,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3k2lGbrCWMqJKG6RGVOs9TQL&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr6yEjpAg8AmK3XKgmFo_gzx5bjeZu9Fas3t-DuX5v6j8JSXQqaIA-kaAtHOEALw_wcB,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3k2lGbrCWMqJKG6RGVOs9TQL&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr6yEjpAg8AmK3XKgmFo_gzx5bjeZu9Fas3t-DuX5v6j8JSXQqaIA-kaAtHOEALw_wcB,https://www.google.com/,16mm9i7,ChromeMobile,Mobile,Android,Argentina,1,1,79.0,1,1.0,79.0,2,0,-0.25466978800774337,0,1
03/10/2026,20:32,00:00:06,https://cloudlabslearning.com/?utm_term=e-learning&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-10235331&hsa_kw=e-learning&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr5Jb1AAJ2zb9rFBJWZF6Yj09S0kpKWSEU3vInRErFw3DAFgdw3DWuUaAsL2EALw_wcB,https://cloudlabslearning.com/?utm_term=e-learning&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-10235331&hsa_kw=e-learning&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr5Jb1AAJ2zb9rFBJWZF6Yj09S0kpKWSEU3vInRErFw3DAFgdw3DWuUaAsL2EALw_wcB,https://www.google.com/,vb476v,ChromeMobile,Mobile,Android,Argentina,1,0,6.0,1,0.0,6.0,1,0,-0.44020073001129173,0,1
03/10/2026,20:32,00:03:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://www.google.com/,1ngvl1s,Edge,PC,Windows,Mexico,3,10,181.0,0,3.33,60.333333333333336,13,0,0.1306637069227033,0,1
03/10/2026,20:32,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1utcijf,ChromeMobile,Mobile,Android,Colombia,1,3,6.0,1,3.0,6.0,4,0,-0.40452170270291704,0,1
03/10/2026,20:31,00:01:49,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=c223dad3-2748-41f9-a080-d0b9aba037c1&session_state=5db015d3-8c83-47c5-8fb6-d3507751b63e&code=1fc4740c-eb01-4490-946f-d89e6c976042.5db015d3-8c83-47c5-8fb6-d3507751b63e.03b1d69b-3912-413a-a496-8faa9b5b43fa,,zb953c,SamsungInternet,Mobile,Android,Mexico,3,7,109.0,0,2.33,36.333333333333336,10,0,-0.07627465146586995,0,0
03/10/2026,20:31,00:05:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=c20b5bdc-1d69-4af0-8b59-009230128a10&session_state=bf8428f3-364f-4e10-b30a-01073244eb4c&code=d32e1d56-9397-450e-a65e-926c6928654d.bf8428f3-364f-4e10-b30a-01073244eb4c.03b1d69b-3912-413a-a496-8faa9b5b43fa,,nn177s,Chrome,PC,Windows,Mexico,2,0,317.0,0,0.0,158.5,2,0,0.31738394983653084,0,0
03/10/2026,20:30,00:00:05,https://cloudlabslearning.com/,https://cloudlabslearning.com/#error=login_required&state=1a69ad61-ab9e-4d4c-9cb2-3c95b1f0c802,,1n99tq7,Chrome,PC,Windows,Colombia,2,2,5.0,0,1.0,2.5,4,0,-0.4009537999720796,0,0
03/10/2026,20:29,00:00:27,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-297010428224&hsa_kw=juegos%20didacticos%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr7BosNI4Pc6raJ2sZisrkFj_yMG-wC8JZIlekFUMI_mPxt1WlT7nSEaAjGNEALw_wcB,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-297010428224&hsa_kw=juegos%20didacticos%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwgr_NBhDFARIsAHiUWr7BosNI4Pc6raJ2sZisrkFj_yMG-wC8JZIlekFUMI_mPxt1WlT7nSEaAjGNEALw_wcB,https://www.google.com/,epjh1j,ChromeMobile,Mobile,Android,Argentina,1,1,27.0,1,1.0,27.0,2,0,-0.37835708267677565,0,1
