sessionsCount,sessionsWithMetricPercentage,sessionsWithoutMetricPercentage,pagesViews,subTotal,Url,Device,OS,metricName,averageScrollDepth,totalSessionCount,totalBotSessionCount,distinctUserCount,pagesPerSessionPercentage,totalTime,activeTime
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=f9a9d523-6230-4bdb-8dca-f0f41d679f45&session_state=cd7a26ae-d1e4-4572-8170-b5442e00b98b&code=d834fddd-49d5-4cff-b426-6ddeb42ff674.cd7a26ae-d1e4-4572-8170-b5442e00b98b.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=1bb1a74a-a73d-46d3-84b2-7fc365ddfd70&session_state=ce4f29e1-ce63-49fb-9c06-4e3c4e826b64&code=21fd4430-e9a9-446e-bb39-0e009e95b75e.ce4f29e1-ce63-49fb-9c06-4e3c4e826b64.03b1d69b-3912-413a-a496-8faa9b5b43fa,Tablet,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=3fea6399-24f2-4122-be94-230d8b9a0700&session_state=9caafb92-a6eb-4b69-9300-b0b4d5778a44&code=986455ee-a868-4aaf-b9f1-5569620b095c.9caafb92-a6eb-4b69-9300-b0b4d5778a44.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nbm-sL0Ga4dAzGVyqDCH7qX&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3heglqU6aO4zxJfBC96lrcQUAqZ9K8r19Dc28O4NdO2v7KLyIbFSOsdkaAqEsEALw_wcB,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=e3e22e1a-a034-4e1c-8934-527deb4b74cd&session_state=f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5&code=e8248bbe-60c7-47e4-8226-473834bb515b.f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/hybrid-laboratories#state=6181e3b9-945c-4d2a-91b0-823711184aea&session_state=5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a&code=dd0dec3c-1805-4cab-a3f6-2ce341fceda3.5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=7a2deb3c-27b0-454f-8c2b-ec4e77b58bb5&session_state=f6615eb4-00a0-44e8-8c77-5a82697069f3&code=c5cf20d0-0e18-4d72-9cf6-d0cec9d4b826.f6615eb4-00a0-44e8-8c77-5a82697069f3.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=dffd53c2-13e3-48da-9c7d-3e22d0d28eb5,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=ac1fa7b7-6cd4-466e-bd81-9fa3bc465d28,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=63ba341e-7895-4b53-82b2-853021848cd4,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=df9f4247-9230-47ec-8c0d-8beb9b169b08&session_state=7ec6315d-2e1b-4748-9f62-29f34f848ff8&code=9b1b67bd-4dad-42b2-a994-42610b283922.7ec6315d-2e1b-4748-9f62-29f34f848ff8.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=990b6d88-b346-4fc7-81a2-046a1b7dbc23,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=a99fa246-be84-42d4-b17e-f80d46aba1a8&session_state=7937bd43-7cfb-4bde-be9d-ce2b0d9c2ba0&code=e9c3f9bd-c8a3-41d6-8766-792081a7840b.7937bd43-7cfb-4bde-be9d-ce2b0d9c2ba0.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=966f8f09-5a55-4a6a-baf6-110239b6f3d1,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=71a37646-269a-4811-9b1f-187c8357ea81,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=6012900f-dd8d-4444-9809-ae889950cc54,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=ca6b793f-90ae-4464-896b-2e7225a8631a,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=4ec7e326-4f3f-4c08-b0f7-70a838782be6,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=eb51b221-b638-45a8-844c-8b0285b40dc7,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=451b0b29-1523-4448-8466-ddf896e8c85a&session_state=dc516cd7-2479-4161-9f5e-62b8d59c8df1&code=4fdf23cb-af85-4940-b682-42a9a417b85a.dc516cd7-2479-4161-9f5e-62b8d59c8df1.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=a9f735a4-2162-4a14-a198-16be2206866a,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=68e49612-c2e2-4c02-89f2-e40cfebdbf6a,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/cookie-policies,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=e7b7bcec-e714-4951-88be-ba8778f9aef6&session_state=3f8a3a3e-3de4-4d96-bcb2-be427f2381fd&code=d76daad8-b983-4100-a759-dc42f34b6df7.3f8a3a3e-3de4-4d96-bcb2-be427f2381fd.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
30.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=3fec4f0c-89a5-4b6c-897c-e4bea528b67e&session_state=dfa5a103-de7d-447c-8762-e1398c8a14fb&code=3a472c47-983f-446e-b10c-05f2984445a6.dfa5a103-de7d-447c-8762-e1398c8a14fb.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=c4c26b8e-8ef4-4851-a131-1805e535e41c,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=c2ee317f-7026-47ef-a893-300c10786bb4&session_state=c5fe4a4b-c15d-4003-8041-3a9614abe16d&code=64ec8dbf-1b53-4969-9b95-728c090fcf31.c5fe4a4b-c15d-4003-8041-3a9614abe16d.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=37925928-cd7d-4880-8241-8aec40f7fe22,Tablet,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=4c7dba58-9f5d-437d-84ef-02a013a2f8ed,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3m8ssV1VYi94N2QuoG2UReQA&gclid=CjwKCAjw687NBhB4EiwAQ645dkuIoitE4N6Ln9U-FD98-eJN86szqIfdQXCSEMfQo-SVqI6Kk2w7UhoCzCQQAvD_BwE,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=f35d3444-9863-4422-8b17-2d909966a715,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=0951d2be-0c90-42da-b239-2e94e7d1e535&session_state=d4b7bfad-4ef1-4fc8-a1ad-8f65ce9e698e&code=5e7a64f7-9b25-4c16-a10c-ada906ff1ba9.d4b7bfad-4ef1-4fc8-a1ad-8f65ce9e698e.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=8f0c73e3-c8bf-4814-a74b-59aaade28c77&session_state=60fb2616-a507-4dff-b3ac-f0c7774d22d8&code=a502c5ed-04b0-4633-a767-cd4777ea26af.60fb2616-a507-4dff-b3ac-f0c7774d22d8.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20online&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-300748043452&hsa_kw=juegos%20didacticos%20online&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nbm-sL0Ga4dAzGVyqDCH7qX&gclid=EAIaIQobChMI_YCBw--gkwMVelpIAB00zibyEAAYASAAEgImbvD_BwE,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=2a24dc14-0260-4a9c-b267-f8b07fbf3a12,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=d38526d8-b32b-44bd-86c0-ab92ec41fb51,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=laboratorio%20virtual&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-299532002337&hsa_kw=laboratorio%20virtual&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mjQzHLau0S-4jqqjf3jwWrp&gclid=CjwKCAjwjtTNBhB0EiwAuswYhkadHtj2hgN45W_6wapURx3W5yTcFjHRZSNJHCPOOmfLzy72nfHdpxoCrrQQAvD_BwE,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/curriculum/country-list/detail-country/16537/Spain/detail-curriculum/16538/Educaci%C3%B3n%20Secundaria%20Obligatoria%20-%20ESO,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=03bf20a8-840f-46b3-8f79-138b6b2ec6f8,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=34dc7bcd-ea95-4e88-8678-8ab8121cc1f2,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=6ffa32fb-e71e-4865-8ef6-bcc0d2c0c884&session_state=5074affa-e032-4215-bd39-d519b8e904e4&code=6077b40e-867f-499c-802e-7694ce33a57b.5074affa-e032-4215-bd39-d519b8e904e4.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=0caa13f9-c97c-44ed-9c05-8350ac3b52e4,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=ddbd618c-a552-486b-9077-03069999da2a&session_state=1c72ff3d-265e-4fb2-85e3-37d0082961dd&code=c00e4f29-1699-4ecc-a16d-f33ebf07003b.1c72ff3d-265e-4fb2-85e3-37d0082961dd.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hehJC9upJhyZh0m7Dct_b-jxp4MHbUnX6Dk-O5palgy9IAn5UZrWn4oaAlMGEALw_wcB,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=01fcce81-fae8-4a65-b82f-4abe9fde12ac,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/downloads#state=168d0760-8906-49c7-8a74-4aefe32663d6&session_state=b7166e35-81aa-4c41-8969-01e43dce11ac&code=f647a7dc-dbec-435c-b3ea-881b4732cb70.b7166e35-81aa-4c41-8969-01e43dce11ac.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=87ad67e9-9f99-4041-93f2-619454b5b4df&session_state=cb537039-e7a2-4039-a8ff-8cdcd8d5347e&code=b2659714-5733-448f-9dbd-19edb865fbf8.cb537039-e7a2-4039-a8ff-8cdcd8d5347e.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=6590747c-579b-437a-8a68-3396756960cc&session_state=9caafb92-a6eb-4b69-9300-b0b4d5778a44&code=035939ce-093d-4acd-9d65-1beade1cbdff.9caafb92-a6eb-4b69-9300-b0b4d5778a44.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20para%20el%20aula&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298226043583&hsa_kw=juegos%20para%20el%20aula&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwjtTNBhB0EiwAuswYhvFL-4p3HRJDEHawbhS9TKv9A3GP25HHEyQqK6_qcNosT8G5XCHbohoCGykQAvD_BwE,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nPchy-Mpyc5oGeTouaTJGOE&gclid=CjwKCAjwjtTNBhB0EiwAuswYhjTy_N7JQjnJlCSXtnP6F57ddz4CVzh-IyCDewBkJ5tiHIDL1z84MBoC09QQAvD_BwE,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/downloads#state=5557f16e-f3c0-47a8-9f40-e6a6b2432a19&session_state=14e467f1-b4ce-4f93-bde1-4349cb327604&code=410ac648-50d9-406b-84b8-b177de770922.14e467f1-b4ce-4f93-bde1-4349cb327604.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
18.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=4fb7e993-003c-404b-bdf0-f3182e967ca3&session_state=5780e279-80a8-4e8d-88c8-27ff90940a21&code=f1c05a51-4aff-4516-999c-a95f49abf0cb.5780e279-80a8-4e8d-88c8-27ff90940a21.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=actividades%20ludicas%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=s&hsa_tgt=kwd-2170933149002&hsa_kw=actividades%20ludicas%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=2&gad_campaignid=21591212112&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hejb1YHwfWjTxfWI6MfvIVCctauGpCRMTGIxn3gIlnyF8gwXeGXzXCEaArhmEALw_wcB,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=fa018e83-4a6d-483c-8030-891f9fabbf20&session_state=25ee245c-a658-4bf3-a490-1205165cdea2&code=aa038d3d-4362-4a42-ab88-2ebba713de2c.25ee245c-a658-4bf3-a490-1205165cdea2.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=d086479d-38ad-46ae-a671-7fddf565a40e,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=3e57864c-8236-41ce-87b0-c907c3948b85&session_state=8835a7a2-0609-4b95-a5aa-6e3da6fc750b&code=268a6bd3-cdde-49c2-a716-3ad3e30c5e30.8835a7a2-0609-4b95-a5aa-6e3da6fc750b.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=eed18bca-2110-4594-840a-2491842fb380,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=9c7392d9-19de-4424-9ec0-bab65be6ff07,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=79f59db8-41a9-4e08-854b-53e1347f66a3,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjw1N7NBhAoEiwAcPchp8FGkmjClT_cUgGhtVgEolp9xj39x7dQeq7U7YUliK4X9iVYcG2awhoCIBgQAvD_BwE,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nPchy-Mpyc5oGeTouaTJGOE&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hegZfi52AAnGzt3MTLZnrX4dw3cIcpEnlIBNq0CLU3P8GYuUxryAGKgaAisHEALw_wcB,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=1413bb98-88b2-4a3b-9f2f-e0e67f73cca5,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/curriculum/country-list/detail-country/29/Colombia%20-%20DBA/detail-curriculum/33/Educaci%C3%B3n%20B%C3%A1sica%20Secundaria/detail-grade/353/Octavo%20(8%C2%B0),PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=aa894b14-342e-43a5-83dd-a0a5b0827a8d,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school?%2Fregistration=#error=login_required&state=37f0cae7-7bc3-4df0-a9f4-0efeda95de25,PC,Windows,ScriptErrorCount,,,,,,,
49.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/high-school,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=3bc409aa-386b-4a52-9c1e-4d2d691fa249,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=c45547d8-8013-4898-b5ba-cb4269948b0e&session_state=ed2611db-2a9f-4fde-9277-2e6a5d3eed24&code=7a2c5582-d7c8-4c02-a1a5-85fb3d515f9b.ed2611db-2a9f-4fde-9277-2e6a5d3eed24.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nPchy-Mpyc5oGeTouaTJGOE&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hegBovQlE5Lx00p5qX8h9O57Px6podkyhBPpA3BmUvcki04emq4kKtcaAnBgEALw_wcB,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=1a537e03-0906-49cd-8ad7-bee6837a04c0,PC,Windows,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school#error=login_required&state=d35844fe-9fee-4b90-9be5-d571f40a054c,Mobile,Android,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=5e0202dd-ca98-4505-9799-e513eae73fd1&session_state=f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5&code=4481053b-898a-4957-8f9a-0b513b930c1e.f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=cloudlabs%20learning%20platform&utm_campaign=Search+US+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591229623&hsa_grp=166881701515&hsa_ad=710110900970&hsa_src=g&hsa_tgt=kwd-2448324523878&hsa_kw=cloudlabs%20learning%20platform&hsa_mt=e&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591229623&gbraid=0AAAAAC26n3kqoPmVUIXa0iwwUVJ57TZ6x&gclid=CjwKCAjw687NBhB4EiwAQ645dhma-lvj-_BtUnlKtea7ZIysVUtXM81TfGRIPbdZVOxaUbmEkOKgGBoCHC4QAvD_BwE,Tablet,IOS,ScriptErrorCount,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=8644ee1f-2e6f-42c4-8e2b-1ea3fbfa3033,PC,Windows,ScriptErrorCount,,,,,,,
